feature1,feature2,correlation,p-value
capitalLetterRatio,userAverageNegativeCoefficient,-0.0785022940357,4.90929648181e-11
capitalLetterRatio,userAverageNeutralCoefficient,0.0702648599416,4.05190993632e-09
capitalLetterRatio,userAveragePositiveCoefficient,0.0785022940357,4.90929648181e-11
capitalLetterRatio,userAverageProfanityWindow2,-0.0297546270835,0.0128351161721
capitalLetterRatio,userAverageProfanityWindow3,-0.00508603414704,0.670660234926
capitalLetterRatio,userAverageProfanityWindow4,0.00389586676509,0.744627449575
capitalLetterRatio,userAverageProfanityWindow5,-0.0101901896832,0.394205306244
capitalLetterRatio,userAveragePunctuationRatio,0.173233075779,3.05111053033e-48
capitalLetterRatio,userAverageSecondPronounsCount,-0.0894294207098,6.77604542938e-14
capitalLetterRatio,userAverageSecondPronounsToWordRatio,-0.0363515703039,0.00236318369131
capitalLetterRatio,userAverageTextDisplayLength,-0.106351853305,4.77821295919e-19
capitalLetterRatio,userAverageTextDisplayProcessedLength,-0.093413966243,4.98111709708e-15
capitalLetterRatio,userAverageTextDisplayProcessedWordsCount,-0.0962008853289,7.50663431548e-16
capitalLetterRatio,userAverageTextDisplayWordsCount,-0.112192450351,4.95932296409e-21
capitalLetterRatio,userNumberOfComments,0.0832084262614,3.19024251887e-12
capitalLetterRatio,userNumberOfContent,0.0854378797558,8.2773965659e-13
capitalLetterRatio,userNumberOfReplies,0.0734270125023,7.87267235874e-10
capitalLetterRatio,diffBadWordsCount,-0.0296144887278,0.0132645233575
capitalLetterRatio,diffBadWordsRatio,0.00308903235537,0.796196861848
capitalLetterRatio,diffCapitalLetterRatio,0.731919906309,0.0
capitalLetterRatio,diffCapitalWordRatio,0.648901929712,0.0
capitalLetterRatio,diffEmoticonCount,0.0220095909203,0.0657055091311
capitalLetterRatio,diffEmoticonToWordRatio,0.019067904026,0.110847068688
capitalLetterRatio,diffFirstPronounsCount,-0.0406988228293,0.000663564940255
capitalLetterRatio,diffFirstPronounsToWordRatio,-0.0145455208947,0.223907278874
capitalLetterRatio,diffHatewordsCount,-0.0455360276888,0.000139413120322
capitalLetterRatio,diffHatewordsRatio,0.00101368582214,0.932457367907
capitalLetterRatio,diffInsultsCount,-0.0120054042827,0.315475727997
capitalLetterRatio,diffInsultsRatio,0.00376546196768,0.752891934531
capitalLetterRatio,diffLikeCount,0.00587123284765,0.623501865565
capitalLetterRatio,diffNegativeCoefficient,-0.0257138290486,0.0315339865877
capitalLetterRatio,diffNeutralCoefficient,0.0229669604961,0.0547944292352
capitalLetterRatio,diffPositiveCoefficient,0.0257138290486,0.0315339865877
capitalLetterRatio,diffProfanityWindow2,-0.0084094854558,0.481979182035
capitalLetterRatio,diffProfanityWindow3,-0.00476016992411,0.690632911626
capitalLetterRatio,diffProfanityWindow4,-0.0128566118722,0.282385658237
capitalLetterRatio,diffProfanityWindow5,-0.00226926280979,0.849519523667
capitalLetterRatio,diffPunctuationRatio,0.152928069535,7.37263633594e-38
capitalLetterRatio,diffSecondPronounsCount,-0.0514997712052,1.64206276452e-05
capitalLetterRatio,diffSecondPronounsToWordRatio,-0.0354167557318,0.00305552304431
capitalLetterRatio,diffTextDisplayLength,-0.0622621729079,1.88081948649e-07
capitalLetterRatio,diffTextDisplayProcessedLength,-0.0540186998765,6.19095205412e-06
capitalLetterRatio,diffTextDisplayProcessedWordsCount,-0.0559767535365,2.81543441683e-06
capitalLetterRatio,diffTextDisplayWordsCount,-0.0660408764064,3.24529566004e-08
capitalLetterRatio,readabilityScore,-0.0476234102172,6.77602614025e-05
capitalLetterRatio,diversityScore,-0.162716980391,1.07264155766e-42
capitalWordRatio,emoticonCount,0.00999434070511,0.403357571184
capitalWordRatio,emoticonToWordRatio,-0.0190949662218,0.110341382037
capitalWordRatio,firstPronounsCount,0.0339541017285,0.0045156775623
capitalWordRatio,firstPronounsToWordRatio,0.137199659036,9.79179441386e-31
capitalWordRatio,hatewordsCount,-0.056402676294,2.36378248788e-06
capitalWordRatio,hatewordsRatio,-0.0158419370302,0.185298892272
capitalWordRatio,insultsCount,-0.0162764399318,0.173529354746
capitalWordRatio,insultsRatio,0.000958950455258,0.93609639627
capitalWordRatio,isComment,0.0431093425438,0.000310935918013
capitalWordRatio,likeCount,0.00740525259126,0.535813720979
capitalWordRatio,negativeCoefficient,-0.0217378943043,0.0691095485738
capitalWordRatio,neutralCoefficient,-0.00960214041622,0.422063818846
capitalWordRatio,positiveCoefficient,0.0217378943043,0.0691095485738
capitalWordRatio,profanityWindow2,-0.00733586264893,0.539642338694
capitalWordRatio,profanityWindow3,-0.00502410281982,0.674438759743
capitalWordRatio,profanityWindow4,-0.00860277072097,0.471965845325
capitalWordRatio,profanityWindow5,-0.00751383165426,0.529850400238
capitalWordRatio,punctuationRatio,0.12491076748,1.01485334516e-25
capitalWordRatio,secondPronounsCount,-0.0487543271295,4.5281169327e-05
capitalWordRatio,secondPronounsToWordRatio,-0.0384504559136,0.0012999018014
capitalWordRatio,sentimentLabel,0.00771269263598,0.519016794418
capitalWordRatio,textDisplayLength,-0.0667090991194,2.35434038761e-08
capitalWordRatio,textDisplayProcessedLength,-0.058749242918,8.82293587162e-07
capitalWordRatio,textDisplayProcessedWordsCount,-0.05930311645,6.9536212824e-07
capitalWordRatio,textDisplayWordsCount,-0.0683030917145,1.08137570196e-08
capitalWordRatio,totalReplyCount,0.014362595742,0.229787192549
capitalWordRatio,userAverageBadWordsCount,-0.0302988472219,0.0112818823217
capitalWordRatio,userAverageBadWordsRatio,-0.00839751694169,0.482602998041
capitalWordRatio,userAverageCapitalLetterRatio,0.576351665578,0.0
capitalWordRatio,userAverageCapitalWordRatio,0.624715571839,0.0
capitalWordRatio,userAverageEmoticonCount,0.0231286631871,0.0531096916287
capitalWordRatio,userAverageEmoticonToWordRatio,-0.0254934938187,0.0330202215342
capitalWordRatio,userAverageFirstPronounsCount,0.000205307655379,0.986304496522
capitalWordRatio,userAverageFirstPronounsToWordRatio,0.08318031726,3.24425119797e-12
capitalWordRatio,userAverageHatewordsCount,-0.0656991203284,3.81966202193e-08
capitalWordRatio,userAverageHatewordsRatio,-0.0345829883133,0.00382406482295
capitalWordRatio,userAverageInsultsCount,-0.00879662123569,0.462039434293
capitalWordRatio,userAverageInsultsRatio,0.0105082448563,0.37961260479
capitalWordRatio,userAverageLikeCount,0.00531176707979,0.656958876324
capitalWordRatio,userAverageNegativeCoefficient,-0.0455451021431,0.000138985317911
capitalWordRatio,userAverageNeutralCoefficient,0.0267746259455,0.025155480833
capitalWordRatio,userAveragePositiveCoefficient,0.0455451021431,0.000138985317911
capitalWordRatio,userAverageProfanityWindow2,-0.0198624105081,0.0967447250529
capitalWordRatio,userAverageProfanityWindow3,-0.00606977126314,0.611808627313
capitalWordRatio,userAverageProfanityWindow4,0.00699343357184,0.558734250838
capitalWordRatio,userAverageProfanityWindow5,-0.0121481288525,0.309756580074
capitalWordRatio,userAveragePunctuationRatio,0.118760309363,2.17447713861e-23
capitalWordRatio,userAverageSecondPronounsCount,-0.0607547006689,3.68888316457e-07
capitalWordRatio,userAverageSecondPronounsToWordRatio,-0.0426259500985,0.000363104284669
capitalWordRatio,userAverageTextDisplayLength,-0.0666028172958,2.47815257465e-08
capitalWordRatio,userAverageTextDisplayProcessedLength,-0.0592051545704,7.25380190703e-07
capitalWordRatio,userAverageTextDisplayProcessedWordsCount,-0.0602922759029,4.52147983411e-07
capitalWordRatio,userAverageTextDisplayWordsCount,-0.0688578274037,8.21480601681e-09
capitalWordRatio,userNumberOfComments,0.0790284400872,3.6444229187e-11
capitalWordRatio,userNumberOfContent,0.0963440282891,6.80121144365e-16
capitalWordRatio,userNumberOfReplies,0.0891160032512,8.28101382648e-14
capitalWordRatio,diffBadWordsCount,-0.0198350646175,0.097205044738
capitalWordRatio,diffBadWordsRatio,-0.00411974841279,0.730507612207
capitalWordRatio,diffCapitalLetterRatio,0.653838841905,0.0
capitalWordRatio,diffCapitalWordRatio,0.736587199412,0.0
capitalWordRatio,diffEmoticonCount,0.0114805847381,0.337098371992
capitalWordRatio,diffEmoticonToWordRatio,-0.0189062923252,0.113905145386
capitalWordRatio,diffFirstPronounsCount,0.0365723722402,0.00222217749921
capitalWordRatio,diffFirstPronounsToWordRatio,0.100328901854,4.11251440534e-17
capitalWordRatio,diffHatewordsCount,-0.0313689071079,0.00870633620644
capitalWordRatio,diffHatewordsRatio,-0.00962348806725,0.421032724884
capitalWordRatio,diffInsultsCount,-0.00487043268417,0.683849759047
capitalWordRatio,diffInsultsRatio,0.0014833298171,0.901299358381
capitalWordRatio,diffLikeCount,0.00769352974519,0.520055754306
capitalWordRatio,diffNegativeCoefficient,0.00173206483217,0.884855611435
capitalWordRatio,diffNeutralCoefficient,-0.0181439562345,0.129234692354
capitalWordRatio,diffPositiveCoefficient,-0.00173206483217,0.884855611435
capitalWordRatio,diffProfanityWindow2,-0.00475884271866,0.69071471156
capitalWordRatio,diffProfanityWindow3,0.00184925183318,0.877125145655
capitalWordRatio,diffProfanityWindow4,-0.00595082397368,0.618802594516
capitalWordRatio,diffProfanityWindow5,0.0014049256193,0.906491752847
capitalWordRatio,diffPunctuationRatio,0.0880899704389,1.58907206538e-13
capitalWordRatio,diffSecondPronounsCount,-0.0320761104217,0.00730635622548
capitalWordRatio,diffSecondPronounsToWordRatio,-0.0318232132851,0.00778192852858
capitalWordRatio,diffTextDisplayLength,-0.03452000808,0.00388871200202
capitalWordRatio,diffTextDisplayProcessedLength,-0.0309196709712,0.00971568180242
capitalWordRatio,diffTextDisplayProcessedWordsCount,-0.0307162085188,0.0102061936862
capitalWordRatio,diffTextDisplayWordsCount,-0.0345953916096,0.00381144889713
capitalWordRatio,readabilityScore,-0.0421243726861,0.000425807620061
capitalWordRatio,diversityScore,-0.0906935753539,2.99626767728e-14
emoticonCount,emoticonToWordRatio,0.469544494936,0.0
emoticonCount,firstPronounsCount,0.0135871350264,0.255930590819
emoticonCount,firstPronounsToWordRatio,-0.0172916161566,0.148220272661
emoticonCount,hatewordsCount,0.0623995879985,1.76743384714e-07
emoticonCount,hatewordsRatio,0.0335195501288,0.00505777622259
emoticonCount,insultsCount,0.0529117599197,9.5547618263e-06
emoticonCount,insultsRatio,0.00831525237918,0.486902589171
emoticonCount,isComment,0.0176416082842,0.140181434958
emoticonCount,likeCount,0.0209958362912,0.0791501031074
emoticonCount,negativeCoefficient,-0.0544603394279,5.19468225078e-06
emoticonCount,neutralCoefficient,0.0406589881775,0.000671712424456
emoticonCount,positiveCoefficient,0.0544603394279,5.19468225078e-06
emoticonCount,profanityWindow2,-0.0131139958636,0.272860906086
emoticonCount,profanityWindow3,-0.0145290745133,0.22443148582
emoticonCount,profanityWindow4,-0.0124348147695,0.298476868061
emoticonCount,profanityWindow5,-0.00206139114709,0.863161223546
emoticonCount,punctuationRatio,0.104672343541,1.69863997436e-18
emoticonCount,secondPronounsCount,0.0113045911538,0.344557730787
emoticonCount,secondPronounsToWordRatio,-0.0263197392226,0.0277392907831
emoticonCount,sentimentLabel,0.0465943289798,9.7057714197e-05
emoticonCount,textDisplayLength,0.0755735529312,2.48850054677e-10
emoticonCount,textDisplayProcessedLength,0.0865203818813,4.24553366043e-13
emoticonCount,textDisplayProcessedWordsCount,0.0565894886825,2.18842419079e-06
emoticonCount,textDisplayWordsCount,0.050481135627,2.40664928153e-05
emoticonCount,totalReplyCount,-0.00432006921547,0.717950495216
emoticonCount,userAverageBadWordsCount,0.0368425727124,0.00206012719659
emoticonCount,userAverageBadWordsRatio,0.0426351347158,0.00036204102503
emoticonCount,userAverageCapitalLetterRatio,0.0416563257035,0.000493306558462
emoticonCount,userAverageCapitalWordRatio,0.0231108294677,0.0532933476827
emoticonCount,userAverageEmoticonCount,0.633097910912,0.0
emoticonCount,userAverageEmoticonToWordRatio,0.328540807222,1.1657564934e-175
emoticonCount,userAverageFirstPronounsCount,0.0225239590469,0.0596394984699
emoticonCount,userAverageFirstPronounsToWordRatio,-0.0273020957172,0.022422581196
emoticonCount,userAverageHatewordsCount,0.0353654788858,0.00309838111291
emoticonCount,userAverageHatewordsRatio,0.0471624426312,7.96635611492e-05
emoticonCount,userAverageInsultsCount,0.0918373622333,1.41810900339e-14
emoticonCount,userAverageInsultsRatio,0.0407816016085,0.000646926957773
emoticonCount,userAverageLikeCount,0.0304861001025,0.0107874015885
emoticonCount,userAverageNegativeCoefficient,-0.0468887601992,8.76386894141e-05
emoticonCount,userAverageNeutralCoefficient,0.0398032017723,0.000870853585892
emoticonCount,userAveragePositiveCoefficient,0.0468887601992,8.76386894141e-05
emoticonCount,userAverageProfanityWindow2,-0.0140030922077,0.241661134471
emoticonCount,userAverageProfanityWindow3,-0.0246196139218,0.0395192963406
emoticonCount,userAverageProfanityWindow4,-0.021658835806,0.0701268309102
emoticonCount,userAverageProfanityWindow5,-0.0110141903596,0.357094447815
emoticonCount,userAveragePunctuationRatio,0.0600953368862,4.92866886959e-07
emoticonCount,userAverageSecondPronounsCount,0.00257553617015,0.829503101616
emoticonCount,userAverageSecondPronounsToWordRatio,-0.0360221521611,0.00258882365775
emoticonCount,userAverageTextDisplayLength,0.0398216683457,0.000866032283907
emoticonCount,userAverageTextDisplayProcessedLength,0.0493369348261,3.66671505572e-05
emoticonCount,userAverageTextDisplayProcessedWordsCount,0.0348836846417,0.00352866398586
emoticonCount,userAverageTextDisplayWordsCount,0.0260476326074,0.0293917804088
emoticonCount,userNumberOfComments,0.0220831154231,0.06480847021
emoticonCount,userNumberOfContent,0.0303611400444,0.0111151958058
emoticonCount,userNumberOfReplies,0.0292872510105,0.0143170242737
emoticonCount,diffBadWordsCount,0.0367069862713,0.002140038016
emoticonCount,diffBadWordsRatio,0.00974716696502,0.415088172394
emoticonCount,diffCapitalLetterRatio,0.0235915729806,0.0485243578326
emoticonCount,diffCapitalWordRatio,0.0114755454943,0.337310502506
emoticonCount,diffEmoticonCount,0.768435641856,0.0
emoticonCount,diffEmoticonToWordRatio,0.33912511189,9.527980019e-188
emoticonCount,diffFirstPronounsCount,0.00373571863223,0.754780947934
emoticonCount,diffFirstPronounsToWordRatio,-0.0387262218075,0.0011991433895
emoticonCount,diffHatewordsCount,0.0600088482132,5.11846251476e-07
emoticonCount,diffHatewordsRatio,0.0213483860797,0.0742410240324
emoticonCount,diffInsultsCount,0.0404274017216,0.00072095049582
emoticonCount,diffInsultsRatio,0.00686575904245,0.565935688586
emoticonCount,diffLikeCount,0.0122843906332,0.304360690061
emoticonCount,diffNegativeCoefficient,-0.0410271001478,0.000599836686236
emoticonCount,diffNeutralCoefficient,0.0388606000556,0.0011527045357
emoticonCount,diffPositiveCoefficient,0.0410271001478,0.000599836686236
emoticonCount,diffProfanityWindow2,-0.0114667140987,0.337682473169
emoticonCount,diffProfanityWindow3,-0.0052737345408,0.659259442504
emoticonCount,diffProfanityWindow4,-0.0100212957516,0.402090429952
emoticonCount,diffProfanityWindow5,0.00177512582554,0.882013696374
emoticonCount,diffPunctuationRatio,0.0761310780584,1.83546865319e-10
emoticonCount,diffSecondPronounsCount,0.0115040302551,0.336112544301
emoticonCount,diffSecondPronounsToWordRatio,-0.013468735458,0.260097204583
emoticonCount,diffTextDisplayLength,0.0742430295187,5.1005094915e-10
emoticonCount,diffTextDisplayProcessedLength,0.0833884888773,2.8645927649e-12
emoticonCount,diffTextDisplayProcessedWordsCount,0.0560676979564,2.71253853208e-06
emoticonCount,diffTextDisplayWordsCount,0.0520326466538,1.34068302932e-05
emoticonCount,readabilityScore,0.128645358278,3.41059771478e-27
emoticonCount,diversityScore,0.0363196417757,0.00238423811966
emoticonToWordRatio,firstPronounsCount,-0.0523858822199,1.17082081639e-05
emoticonToWordRatio,firstPronounsToWordRatio,-0.0454181608861,0.000145083646251
emoticonToWordRatio,hatewordsCount,-0.0352279927755,0.003216012658
emoticonToWordRatio,hatewordsRatio,0.0760444565403,1.92462815343e-10
emoticonToWordRatio,insultsCount,-0.0242800024048,0.0423228942546
emoticonToWordRatio,insultsRatio,0.0210792515046,0.0779653789691
emoticonToWordRatio,isComment,0.0222082370517,0.0633051547363
emoticonToWordRatio,likeCount,0.0105874755763,0.376029748637
emoticonToWordRatio,negativeCoefficient,-0.0503672306129,2.51066444654e-05
emoticonToWordRatio,neutralCoefficient,0.0530392143678,9.09292778931e-06
emoticonToWordRatio,positiveCoefficient,0.0503672306129,2.51066444654e-05
emoticonToWordRatio,profanityWindow2,-0.0095558379875,0.424305310533
emoticonToWordRatio,profanityWindow3,-0.00828615564153,0.488428280659
emoticonToWordRatio,profanityWindow4,-0.00709176695729,0.55321830282
emoticonToWordRatio,profanityWindow5,-0.00590117324321,0.621732292953
emoticonToWordRatio,punctuationRatio,0.140241485319,4.73356330116e-32
emoticonToWordRatio,secondPronounsCount,-0.0455417711244,0.0001391422103
emoticonToWordRatio,secondPronounsToWordRatio,-0.0497414474232,3.16276072234e-05
emoticonToWordRatio,sentimentLabel,0.0364102661352,0.00232492173348
emoticonToWordRatio,textDisplayLength,-0.0540488551788,6.11748430707e-06
emoticonToWordRatio,textDisplayProcessedLength,-0.0444225483017,0.000202426808959
